element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
327,17,4,1,True,2026-08-30T13:00:00Z,1,1,2,False,45,0,0,0,1,0,0,0,0,0,0,0,0,8.4,0.2,0.0,0.9,5,2,0,5,1,0.00,0.00,0.00,0.55,50,37035,96315,45219,8184,327
329,6,18,6,False,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,1,0,0,0,0,0,0,0,0,21,14.4,14.4,5.0,3.4,6,1,1,7,1,0.03,0.06,0.09,0.66,45,0,330772,0,0,329
329,17,4,1,True,2026-08-30T13:00:00Z,1,1,2,False,33,0,0,0,0,0,0,0,0,0,0,0,4,8.6,0.3,2.0,1.1,4,1,0,4,1,0.00,0.00,0.00,0.35,45,9026,358288,21600,12574,329
330,6,18,6,False,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,1,0,0,0,0,0,0,0,0,24,7.0,1.1,0.0,0.8,2,3,1,3,1,0.00,0.00,0.00,0.66,45,0,45674,0,0,330
330,17,4,2,True,2026-08-30T13:00:00Z,1,1,2,False,67,0,0,0,1,0,0,0,0,0,0,0,9,18.6,11.3,4.0,3.4,5,5,2,7,1,0.00,0.01,0.01,0.74,45,2801,54809,5925,3124,330
331,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,5099,0,0,331
331,17,4,0,True,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-926,4329,66,992,331
332,6,18,10,False,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,1,0,0,0,0,0,0,0,2,28,24.6,2.3,2.0,2.9,6,4,6,12,1,0.00,0.01,0.01,0.66,45,0,52732,0,0,332
332,17,4,2,True,2026-08-30T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,12,24.6,11.8,9.0,4.5,6,3,2,8,1,0.03,0.01,0.04,1.67,45,34143,121554,43534,9391,332
333,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,512,0,0,333
333,17,4,0,True,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-170,335,0,170,333
334,6,18,6,False,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,1,0,0,0,0,0,0,0,0,25,15.6,0.6,17.0,3.3,7,1,0,7,1,0.09,0.00,0.09,0.66,50,0,306283,0,0,334
334,17,4,4,True,2026-08-30T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,17,51.6,0.8,2.0,5.4,17,3,2,19,1,0.00,0.01,0.01,1.67,50,9697,336009,21539,11842,334
335,6,18,13,False,2026-08-22T14:00:00Z,0,1,1,False,90,1,0,1,0,0,0,0,0,0,0,3,37,47.8,2.3,16.0,6.6,8,5,3,16,1,0.10,0.05,0.15,0.66,60,0,80326,0,0,335
335,17,4,4,True,2026-08-30T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,13,24.6,17.0,4.0,4.6,8,4,4,16,1,0.07,0.01,0.08,1.67,60,67665,255319,81344,13679,335
336,6,18,1,False,2026-08-22T14:00:00Z,0,1,1,False,24,0,0,0,0,0,0,0,0,0,0,0,10,10.0,14.0,4.0,2.8,1,2,2,5,0,0.00,0.16,0.16,0.13,60,0,45369,0,0,336
336,17,4,2,True,2026-08-30T13:00:00Z,1,1,2,False,68,0,0,0,1,0,0,0,0,0,0,0,11,6.4,7.5,10.0,2.4,1,0,1,2,1,0.08,0.01,0.09,0.74,60,-7813,40559,1355,9168,336
337,6,18,3,False,2026-08-22T14:00:00Z,0,1,1,False,81,0,0,1,0,0,0,0,0,0,0,0,16,8.0,1.1,7.0,1.6,0,6,1,7,1,0.01,0.01,0.02,0.58,55,0,87156,0,0,337
337,17,4,1,True,2026-08-30T13:00:00Z,1,1,2,False,45,0,0,0,1,0,0,0,0,0,0,0,6,2.2,0.6,0.0,0.3,1,1,1,3,1,0.00,0.01,0.01,0.55,55,-5840,85405,2593,8433,337
338,6,18,5,False,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,1,0,0,0,0,0,0,0,0,18,18.6,23.3,0.0,4.2,6,5,2,13,1,0.00,0.04,0.04,0.66,55,0,132659,0,0,338
338,17,4,2,True,2026-08-30T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,12,19.6,16.6,1.0,3.7,5,3,2,10,1,0.01,0.09,0.10,1.67,55,-4850,133624,4591,9441,338
339,6,18,1,False,2026-08-22T14:00:00Z,0,1,1,False,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.07,50,0,12582,0,0,339
339,17,4,0,True,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1056,12723,575,1631,339
341,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,2172,0,0,341
341,17,4,0,True,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-678,1522,18,696,341
342,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,135,0,0,342
342,17,4,0,True,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-36,98,0,36,342
343,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,11272,0,0,343
343,17,4,1,True,2026-08-30T13:00:00Z,1,1,2,False,22,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.1,12.0,1.1,0,2,0,2,0,0.24,0.01,0.25,0.93,50,-873,11703,863,1736,343
344,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,461,0,0,344
344,17,4,0,True,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-120,362,9,129,344
345,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,23052,0,0,345
345,17,4,1,True,2026-08-30T13:00:00Z,1,1,2,False,45,0,0,0,0,0,0,0,0,0,0,0,6,20.0,1.8,0.0,2.2,5,3,3,11,0,0.00,0.01,0.01,1.13,50,-3334,21386,899,4233,345
346,6,18,1,False,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,1,0,0,0,0,1,0,0,0,-2,0.0,0.8,11.0,0.7,0,2,0,2,1,0.13,0.00,0.13,0.66,60,0,2823371,0,0,346
346,17,4,8,True,2026-08-30T13:00:00Z,1,1,2,False,90,1,0,0,1,0,0,0,0,0,0,2,31,38.4,4.0,35.0,7.7,3,1,0,4,1,0.92,0.02,0.94,1.67,60,-104622,2823193,84314,188936,346
347,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,53564,0,0,347
347,17,4,4,True,2026-08-30T13:00:00Z,1,1,2,False,21,0,1,0,0,0,0,0,0,0,0,0,18,18.2,20.3,6.0,4.5,0,1,0,1,0,0.10,0.00,0.10,0.93,55,-7627,51231,1917,9544,347
348,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,17239,0,0,348
348,17,4,0,True,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-5351,11733,0,5351,348
349,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,5936,0,0,349
349,17,4,0,True,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-726,5489,325,1051,349
385,6,18,9,False,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,1,0,0,0,0,0,0,3,2,28,19.4,0.0,0.0,1.9,0,9,0,0,1,0.00,0.00,0.00,0.66,50,0,265439,0,0,385
385,17,4,3,True,2026-08-30T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,4,0,20,37.6,0.0,0.0,3.8,0,11,0,0,1,0.00,0.00,0.00,1.67,50,48690,437245,63794,15104,385
598,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,1842,0,0,598
598,17,4,1,True,2026-08-30T13:00:00Z,1,1,2,False,56,0,0,0,1,0,0,0,0,0,0,0,9,16.0,1.1,6.0,2.3,5,4,1,6,0,0.00,0.00,0.00,1.32,45,75,2511,354,279,598
603,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,603
603,17,4,0,True,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,1169,7187,1488,319,603
604,6,18,0,False,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,604
604,17,4,0,True,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,2319,7215,3029,710,604
625,17,4,0,True,2026-08-30T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,625
350,9,17,2,False,2026-08-23T15:30:00Z,2,2,1,False,90,0,0,0,2,0,0,0,0,0,3,0,7,17.8,0.0,0.0,1.8,2,6,0,0,1,0.00,0.00,0.00,1.58,55,0,302846,0,0,350
350,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,90,0,0,0,2,0,0,0,1,0,1,0,-5,7.6,0.0,0.0,0.8,2,4,0,0,1,0.00,0.00,0.00,2.30,55,4084,377543,25307,21223,350
351,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,13503,0,0,351
351,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1380,15032,658,2038,351
352,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,97477,0,0,352
352,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2260,107195,3263,5523,352
353,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,2936,0,0,353
353,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-448,2467,0,448,353
354,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,1351,0,0,354
354,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-16,1453,163,179,354
355,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,11845,0,0,355
355,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-69,13945,644,713,355
356,9,17,2,False,2026-08-23T15:30:00Z,2,2,1,False,90,0,0,0,2,0,0,0,1,0,0,0,8,25.6,1.6,24.0,5.1,9,6,2,11,1,0.25,0.01,0.26,1.58,65,0,1670280,0,0,356
356,14,18,1,True,2026-08-29T11:30:00Z,2,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,5,24.6,4.3,2.0,3.1,7,5,0,7,1,0.00,0.03,0.03,2.30,65,-4506,1939518,74614,79120,356
357,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,90,0,0,0,2,0,0,0,1,0,0,0,3,13.6,37.8,10.0,6.1,1,3,1,2,1,0.01,0.09,0.10,1.58,55,0,302241,0,0,357
357,14,18,1,True,2026-08-29T11:30:00Z,2,2,2,False,70,0,0,0,2,0,0,0,0,0,0,0,9,12.8,13.8,4.0,3.1,4,3,2,6,1,0.00,0.02,0.02,2.23,55,-9049,339802,24520,33569,357
358,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,90,0,0,0,2,0,0,0,1,0,0,0,3,18.0,13.8,12.0,4.4,4,3,3,7,1,0.02,0.02,0.04,1.58,55,0,332539,0,0,358
358,14,18,1,True,2026-08-29T11:30:00Z,2,2,2,False,70,0,0,0,2,0,0,0,0,0,0,0,9,24.0,12.8,0.0,3.7,7,4,1,8,1,0.00,0.01,0.01,2.23,55,-18742,347978,15645,34387,358
359,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1714,0,0,359
359,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-330,1606,79,409,359
360,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,957,0,0,360
360,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-140,1023,79,219,360
361,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,10838,0,0,361
361,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-529,11947,608,1137,361
362,9,17,1,False,2026-08-23T15:30:00Z,2,2,1,False,69,0,0,0,2,0,0,0,0,0,0,0,9,12.4,11.9,0.0,2.4,2,3,1,3,1,0.00,0.02,0.02,1.04,50,0,205604,0,0,362
362,14,18,3,True,2026-08-29T11:30:00Z,2,2,2,False,76,0,0,0,2,0,0,0,0,0,0,0,13,30.8,15.1,2.0,4.8,8,4,3,11,1,0.00,0.05,0.05,2.23,50,4556,235410,22712,18156,362
363,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,4082,0,0,363
363,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-337,4039,182,519,363
364,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,6683,0,0,364
364,14,18,1,True,2026-08-29T11:30:00Z,2,2,2,False,19,0,0,0,0,0,0,0,0,0,0,0,4,3.6,1.3,9.0,1.4,0,0,0,0,0,0.04,0.01,0.05,0.07,50,-643,7352,339,982,364
365,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,19328,0,0,365
365,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-3114,18344,638,3752,365
366,9,17,2,False,2026-08-23T15:30:00Z,2,2,1,False,62,0,0,0,2,0,0,0,0,0,0,0,16,9.8,17.9,29.0,5.7,0,4,1,5,1,0.26,0.04,0.30,0.51,75,0,1122658,0,0,366
366,14,18,4,True,2026-08-29T11:30:00Z,2,2,2,False,90,0,1,0,2,0,0,0,1,0,0,0,23,27.8,24.3,22.0,7.4,0,7,3,10,1,0.23,0.20,0.43,2.30,75,-98339,1118328,24923,123262,366
367,9,17,12,False,2026-08-23T15:30:00Z,2,2,1,False,90,1,0,0,2,0,0,0,0,0,0,3,33,44.0,34.0,37.0,11.5,4,5,3,12,1,0.30,0.15,0.45,1.58,70,0,310403,0,0,367
367,14,18,5,True,2026-08-29T11:30:00Z,2,2,2,False,70,0,1,0,2,0,0,0,0,0,0,0,21,23.2,27.8,6.0,5.7,1,2,0,3,1,0.00,0.65,0.65,2.23,70,177953,653797,205704,27751,367
368,9,17,8,False,2026-08-23T15:30:00Z,2,2,1,False,90,1,0,0,2,0,0,0,0,0,0,1,29,50.4,47.1,21.0,11.9,2,4,1,7,1,0.85,0.27,1.12,1.58,70,0,3733259,0,0,368
368,14,18,4,True,2026-08-29T11:30:00Z,2,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,24,21.4,40.7,4.0,6.6,3,7,3,13,1,0.16,0.17,0.33,2.30,70,177598,4309636,245003,67405,368
369,9,17,2,False,2026-08-23T15:30:00Z,2,2,1,False,62,0,0,0,2,0,0,0,0,0,0,0,9,2.4,6.0,5.0,1.3,0,2,1,3,1,0.04,0.02,0.06,0.51,60,0,104767,0,0,369
369,14,18,1,True,2026-08-29T11:30:00Z,2,2,2,False,19,0,0,0,0,0,0,0,0,0,0,0,5,2.0,1.3,2.0,0.5,0,0,0,0,0,0.00,0.03,0.03,0.07,60,-9330,106917,5547,14877,369
370,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,11756,0,0,370
370,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-2965,10863,585,3550,370
371,9,17,5,False,2026-08-23T15:30:00Z,2,2,1,False,77,0,1,0,2,0,0,0,0,0,0,0,26,24.4,16.0,4.0,4.4,2,8,1,11,1,0.06,0.05,0.11,1.10,60,0,172067,0,0,371
371,14,18,1,True,2026-08-29T11:30:00Z,2,2,2,False,19,0,0,0,0,0,0,0,0,0,0,0,7,4.4,12.1,0.0,1.7,0,0,1,1,0,0.00,0.01,0.01,0.07,60,-178,196536,15005,15183,371
372,9,17,1,False,2026-08-23T15:30:00Z,2,2,1,False,27,0,0,0,0,0,0,0,0,0,0,0,9,5.8,1.4,0.0,0.7,0,1,2,3,0,0.00,0.01,0.01,1.07,55,0,151941,0,0,372
372,14,18,2,True,2026-08-29T11:30:00Z,2,2,2,False,76,0,0,0,2,0,0,0,0,0,0,0,10,12.6,7.7,0.0,2.0,2,5,3,10,1,0.00,0.39,0.39,2.23,55,-14941,156781,6567,21508,372
373,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,4822,0,0,373
373,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-1095,3769,33,1128,373
374,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,5090,0,0,374
374,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-500,6389,485,985,374
375,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3729,0,0,375
375,14,18,1,True,2026-08-29T11:30:00Z,2,2,2,False,13,0,0,0,0,0,0,0,0,0,0,0,3,6.4,2.2,0.0,0.9,1,2,2,5,0,0.00,0.00,0.00,0.07,50,-534,3607,139,673,375
376,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,157,0,0,376
376,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-21,173,8,29,376
377,9,17,4,False,2026-08-23T15:30:00Z,2,2,1,False,27,0,1,0,0,0,0,0,0,0,0,0,15,4.0,8.9,14.0,2.7,0,0,0,0,0,0.10,0.04,0.14,1.07,65,0,48042,0,0,377
377,14,18,6,True,2026-08-29T11:30:00Z,2,2,2,False,90,1,0,0,2,0,0,0,1,0,0,0,24,42.2,16.8,29.0,8.8,4,1,2,7,1,0.32,0.19,0.51,2.30,65,573,60184,6486,5913,377
378,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,24189,0,0,378
378,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-2017,25168,883,2900,378
379,9,17,2,False,2026-08-23T15:30:00Z,2,2,1,False,90,0,0,0,2,0,0,0,0,0,0,0,6,11.4,14.6,66.0,9.2,1,0,0,1,1,1.09,0.01,1.10,1.58,90,0,1493302,0,0,379
379,14,18,8,True,2026-08-29T11:30:00Z,2,2,2,False,90,1,0,0,2,0,0,0,0,0,0,2,30,34.0,10.3,48.0,9.2,0,0,1,1,1,0.99,0.00,0.99,2.30,90,-28097,1629014,73036,101133,379
380,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,75,0,14410,0,0,380
380,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,75,-3098,14299,709,3807,380
381,9,17,1,False,2026-08-23T15:30:00Z,2,2,1,False,12,0,0,0,0,0,0,0,0,0,0,0,4,1.2,0.5,7.0,0.9,0,1,0,1,0,0.03,0.00,0.03,0.48,50,0,1626,0,0,381
381,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-54,2137,156,210,381
382,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,3221,0,0,382
382,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-253,3423,309,562,382
383,9,17,0,False,2026-08-23T15:30:00Z,2,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,6399,0,0,383
383,14,18,0,True,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-836,7117,380,1216,383
579,9,17,1,False,2026-08-23T15:30:00Z,2,2,1,False,20,0,0,0,0,0,0,0,0,0,0,0,3,13.2,1.2,0.0,1.4,3,1,1,4,0,0.00,0.03,0.03,0.54,55,0,211388,0,0,579
